total_ambients,school,parceria,ambient
7,SHAMMAH KIDS,ASSOCIACAO CRISTA DE EDUCACAO INFANTIL SHAMMAH,SALA DE ED. INFANTIL PROPRIA 
7,SIRLEY SALOMAO BOGARELLI,CONSCIENCIA RESPONSABILIDADE EDUCACAO E RESPEITO,BERCARIO
7,SOL DO AMANHA,ASSOCIACAO SANTO AGOSTINHO,BERCARIO
7,SOLAR DOS UNIDOS I,ACAO SOCIAL LARGO 13,SALA DE ED. INFANTIL PROPRIA 
7,SOLAR DOS UNIDOS II,ACAO SOCIAL LARGO 13,SALA DE ED. INFANTIL PROPRIA 
7,SORRISOS DE CRIANCA,ASSOCIAÇÃO BENEFICENTE AMARAL OLIVEIRA,SALA DE ED. INFANTIL PROPRIA 
7,SUL DE MINAS,ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE,SALA DE ED. INFANTIL PROPRIA 
7,TALITHA KUMI,ASS GRUPO MISSAO DIVINA,SALA DE ED. INFANTIL PROPRIA 
7,TIO ABILIO,SOCIEDADE DE AMPARO FRATERNO CASA DO CAMINHO,BERCARIO
7,TIQUATIRA I,ASS POPULAR DE SAUDE,BERCARIO
7,UNIAO DE VILA NOVA,SERVICO COMUNITARIO DO ITAIM PAULISTA,SALA DE ED. INFANTIL PROPRIA 
7,VENHA CONOSCO UNIDADE II,NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO,SALA DE ED. INFANTIL PROPRIA 
7,VERA CRUZ,INSTITUTO SOCIAL E EDUCACIONAL BOAVENTURA,SALA DE ED. INFANTIL PROPRIA 
7,VEREDAS,ASS BENEFICENTE COMUNITARIA EM ITAQUERA E ADJACENCIAS,SALA DE ED. INFANTIL PROPRIA 
7,VILA DIVA,ASS DOS MORADORES DO JARDIM AUREA,SALA DE ED. INFANTIL PROPRIA 
7,VINICIUS DE MORAES,CENTRO DE ACAO SOCIAL ESPERANCA,BERCARIO
7,VINTE DE AGOSTO,ASS BENEFICENTE DE APOIO A COMUNIDADE CARENTE UNIDA,BERCARIO
7,VIVER E APRENDER,INSTITUTO DE PROMOÇÃO EDUCACIONAL E CULTURAL CEU ESTRELADO,BERCARIO
7,VIVER E APRENDER I,INSTITUTO DE PROMOÇÃO EDUCACIONAL E CULTURAL CEU ESTRELADO,BERCARIO
7,VIVER E CONVIVER,ASS MISSIONARIAS DE SANTISSIMA TRINDADE,SALA DE ED. INFANTIL PROPRIA 
7,VOVO AIDA RAMOS FERREIRA,INSTITUTO ILUMINA TERRA ACAO PARA DESENVOLVIMENTO SOCIAL,BERCARIO
7,VOVO CECILIA,ASSOCIAÇÃO ÁGUAS MARINHA,BERCARIO
7,ZELIA GATTAI,CENTRO COMUNITARIO MARANATA DE SAO PAULO,SALA DE ED. INFANTIL PROPRIA 
7,ZION,ASS DE APOIO AOS IDOSOS. CRIANCAS E ADOLESCENTES,BERCARIO
7,ZOE,COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL,BERCARIO
8,4 IRMAOS,NUCLEO DE APOIO E DESENVOLVIMENTO HUMANO - NADHU,SALA DE AULA PROPRIA         
8,A NOSSA CASA DA CRIANCA,ASS DE MORADORES DO JARDIM COMERCIAL E ADJACENCIAS,SALA DE ED. INFANTIL PROPRIA 
8,ABRACAR,ASSOCIACAO BENEFICENTE CAVALCANTE,SALA DE ED. INFANTIL PROPRIA 
8,ABRINDO O SABER,ASSOCIACAO BENEFICENTE CAVALCANTE,SALA DE ED. INFANTIL PROPRIA 
8,ACAS,SPDM - ASSOC PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,SALA DE RECREACAO             
8,ACONCHEGO,UNIAO DE NUCLEOS ASS DOS MORADORES DE HELIOPOLIS E REGIAO,SALA DE AULA PROPRIA         
8,ADONAI,CENTRO INTERESCOLAR DA JUVENTUDE,BERCARIO
8,ALECRIM,ASSOCIAÇÃO CORUJINHA,SALA DE ED. INFANTIL PROPRIA 
8,ANGLICANA JULIAN THOMAS - UN. III,INSTITUTO ANGLICANO,SALA DE ED. INFANTIL PROPRIA 
8,ANJINHOS DE DULCE,INSTITUTO DE PROTEÇÃO Á INFÂNCIA DE SÃO PAULO - IPISP,BERCARIO
8,ANJO FELIZ,CRUZADA PRO INFANCIA,SALA DE ED. INFANTIL PROPRIA 
8,APRENDENDO A CRESCER,ONG PLENO VIVER,BERCARIO
8,ARCO-IRIS,ASS COMUNITARIA SEMPRE VIVA,SALA DE ED. ESPECIAL PROPRIA 
8,AUGUSTA CORDEIRO DA ROCHA,ASS BENEFICENTE PARA HUMANIZACAO SOCIAL,BERCARIO
8,BEIJA FLOR,CRUZADA PRO INFANCIA,SALA DE RECREACAO             
8,BEM ME QUER,INSTITUTO BEVENUTTO,BERCARIO
8,BOA ESPERANCA III,ASSOCIAÇÃO BENEFICENTE BOA ESPERANÇA,BERCARIO
8,BRILHANTES,ASS COMUNITARIA DAS CRIANCAS CARENTES DA CIDADE TIRADENTES,BERCARIO
8,BRILHO DE LUZ,ACAO SOCIAL LARGO 13,SALA DE ED. INFANTIL PROPRIA 
8,BRINCAR,MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE,SALA DE ED. INFANTIL PROPRIA 
8,CAMINHAR E PRECISO II,CENTRO SOCIAL E BENEFICENTE CAMINHAR É PRECISO,BERCARIO
8,CANAA,IGREJA EVANGÉLICA NOVA CANAÃ,SALA DE ED. INFANTIL PROPRIA 
8,CANTINHO FELIZ,INSTITUTO EDUCACIONAL E SOCIAL LUZ DO MUNDO,SALA DE ED. INFANTIL PROPRIA 
8,CANTINHO IRMAOS NATALI,CENTRO DE DESENVOLVIMENTO E AMPARO A PESSOA,SALA DE ED. INFANTIL PROPRIA 
8,CARAMINHOLAS,ASS BENEFICENTE COMUNITARIA IRMAOS MAXI,SALA DE ED. INFANTIL PROPRIA 
8,CASA PADRE RAFAEL,ACAO SOCIAL LARGO 13,SALA DE ED. INFANTIL PROPRIA 
8,CHACARA DOS SONHOS,ASS E CENTRO DE APOIO SOCIAL E EDUC PARAISO INFANTIL ACASEPI,BERCARIO
8,CONDE LUIZ ZUNTA,ASS SAO SABAS DE FILANTROPIA,SALA DE ED. INFANTIL PROPRIA 
8,CONSOLATA,CENTRO COMUNITARIO NOSSA SENHORA APARECIDA CCNSA,SALA DE ED. INFANTIL PROPRIA 
8,CONSTRUINDO O SABER,ASS E CENTRO DE APOIO SOCIAL E EDUC PARAISO INFANTIL ACASEPI,SALA DE ED. INFANTIL PROPRIA 
8,CRE SER II,INSTITUTO SOCIAL EDUCATIVO CULTURAL E DE TRANSFORMAÇÃO SOLID,SALA DE ED. INFANTIL PROPRIA 
8,DOCE INFANCIA,ONG PLENO VIVER,SALA DE ED. INFANTIL PROPRIA 
8,DOCE SABER,ACAO SOCIAL COMUNITARIA DO LAGEADO JOILSON DE JESUS,SALA DE ED. INFANTIL PROPRIA 
8,DONA DIVA I,CRUZADA PRO INFANCIA,SALA DE ED. INFANTIL PROPRIA 
8,EBENEZER,ACAO BRASILEIRA DE ASSISTENCIA E CONSCIENTIZACAO DA CIDADANI,SALA DE ED. INFANTIL PROPRIA 
8,ELIZABETH DE SOUZA,ASS POPULAR DE SAUDE,SALA DE AULA PROPRIA         
8,ESPACO DA LOTUS,ASSOCIAÇÃO BENEFICENTE ETICA E COMPETENCIA FLOR DE LOTUS,SALA DE ED. INFANTIL PROPRIA 
8,ESPACO KAIROS LIVIERO,ASSOCIAÇÃO BENEFICENTE ETICA E COMPETENCIA FLOR DE LOTUS,SALA DE ED. INFANTIL PROPRIA 
8,ESPACO VIDA CRIATIVA II,ASSOCIAÇÃO EM FAVOR E DEFESA DA COMUNIDADE,SALA DE ED. INFANTIL PROPRIA 
8,ESTACAO ALEGRIA,CENTRO DE DESENVOLVIMENTO E AMPARO A PESSOA,SALA DE ED. INFANTIL PROPRIA 
8,ESTRELAS DO AMANHA,ASS CARIDADE HUMILDADE COMPAIXAO JD ELISA MARIA,SALA DE ED. INFANTIL PROPRIA 
8,GEORGE LIAN,ASS BENEFICENTE E DE MUTIRANTES FABIO CANDIDO,SALA DE ED. INFANTIL PROPRIA 
8,GILEADE,ASSOCIACAO EDUCATEC,BERCARIO
8,GOTA DE ESPERANCA III,ASSOCIAÇÃO BENEFICENTE RENASCER DE UM NOVO MUNDO,SALA DE ED. INFANTIL PROPRIA 
8,HERMANN GMEINER,ASSOCIAÇÃO BENEFICENTE CONSTRUIR,SALA DE ED. INFANTIL PROPRIA 
8,ITATINGA - NUCLEO II,ASSOCIACAO SOCIAL E CULTURAL LETRAS MAGICAS,SALA DE ED. INFANTIL PROPRIA 
8,JABAQUARA,ASS BENEFICENTE COMUNITARIA MAOS ESTENDIDAS,SALA DE AULA PROPRIA         
8,JAGUARE,UNIAO SOCIAL AMIGOS DO JARDIM ROBRU,BERCARIO
8,JARDIM CENTENARIO,INSTITUTO SOCIAL EDUCATIVO CULTURAL E DE TRANSFORMAÇÃO SOLID,SALA DE ED. INFANTIL PROPRIA 
8,JARDIM DA CONQUISTA,CENTRO DE PROMOCAO HUMANA NOSSA SENHORA AP DO JD PEDREIRA,SALA DE AULA PROPRIA         
8,JARDIM DAS MACAUBAS,SOCIEDADE BENEFICENTE EQUILIBRIO DE INTERLAGOS - SOBEI,BERCARIO
8,JARDIM DO CEDRO,ASS COMUNITARIA DO JD SAO JORGE E ADJACENCIAS,BERCARIO
8,JARDIM DOS PEQUENINOS,ASSOCIAÇÃO DAS FRANCISCANAS FILHAS DA DIVINA PROVIDENCIA,SALA DE AULA PROPRIA         
8,JARDIM HELENA I,INSTITUTO DE APOIO AS CRIANCAS ADOLESC E IDOSOS DE SAO PAULO,SALA DE ED. INFANTIL PROPRIA 
8,JARDIM LEBLON,ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE,SALA DE ED. INFANTIL PROPRIA 
8,JARDIM LUZITANIA,ASSOCIACAO BENEFICENTE CAVALCANTE,SALA DE ED. INFANTIL PROPRIA 
8,JARDIM MONTE AZUL,ASSOCIACAO BENEFICENTE CAVALCANTE,SALA DE ED. INFANTIL PROPRIA 
8,JARDIM TREMEMBE,ASS METODISTA DE ACAO SOCIAL AMAS TUCURUVI II,SALA DE AULA PROPRIA         
8,JERICO,INSTITUTO BOAS NOVAS,SALA DE ED. INFANTIL PROPRIA 
8,JOAO FERNANDES VII,INSTITUTO AMA SAO PAULO - AMASP,SALA DE ED. INFANTIL PROPRIA 
8,KALIXTO MENDES III,ASSOCIAÇÃO BRUNA ROSA,SALA DE ED. INFANTIL PROPRIA 
8,LAR DA VITORIA,OBRAS SOCIAIS DO JARDIM RECANTO,BERCARIO
8,LAR NOSSA SENHORA DA CONSOLACAO,INSTITUTO BINATI,SALA DE ED. INFANTIL PROPRIA 
8,LIBERTARIOS,GRAO DA VIDA,SALA DE ED. INFANTIL PROPRIA 
8,LINDA FLOR,INSTITUTO SOCIAL EDUCATIVO CULTURAL E DE TRANSFORMAÇÃO SOLID,BERCARIO
8,LOURDINHA PINHEIRO IV,ASSOCIAÇÃO ÁGUAS MARINHA,BERCARIO
8,LUZ DO SABER,SERVICO DE ASSISTENCIA A FAMILIA CASA DA EDITINHA,SALA DE ED. INFANTIL PROPRIA 
8,MA-MA,CRUZADA PRO INFANCIA,SALA DE ED. INFANTIL PROPRIA 
8,MAE DO SALVADOR,ACAO SOCIAL LARGO 13,BERCARIO
8,MAE ZAZA - NUCLEO I,CARITAS CAMPO LIMPO CCL,SALA DE ED. INFANTIL PROPRIA 
8,MARANATA IRMAOS NATALI,INSTITUTO BINATI,SALA DE ED. INFANTIL PROPRIA 
8,MARGARIDAS AMARELAS,ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE,SALA DE ED. INFANTIL PROPRIA 
8,MARIA DA GLORIA BAUMGART,ASSOCIAÇÃO SEARA NORTE,SALA DE ED. INFANTIL PROPRIA 
8,MARIA FERREIRA DA FONSECA,ACAO SOCIAL LARGO 13,BERCARIO
8,MARIA IZABEL,ASS AMIGOS DO PQ FIGUEIRA GRANDE,SALA DE ED. INFANTIL PROPRIA 
8,MARIA NELE,CARITAS CAMPO LIMPO CCL,BERCARIO
8,MARINA MILLIET KIEHL,INSTITUTO DE INT DE APOIO A CIDADANIA BEM VIVER,SALA DE ED. INFANTIL PROPRIA 
8,MARITEL,GREMIO RECREATIVO CULTURAL E DUCACIONAL RUBRO VERDE,BERCARIO
8,MATRIARCA I,NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO,SALA DE ED. INFANTIL PROPRIA 
8,MAURICIO GOMES,ASSOCIAÇÃO SEARA NORTE,BERCARIO
8,MENINO JESUS,ASSOCIAÇÃO NANY APPLE EM BENEFICIO DO OBESO E DO CARENTE,SALA DE ED. INFANTIL PROPRIA 
8,MINERVINO RODRIGUES FERREIRA,INSTITUTO BINATI,SALA DE ED. INFANTIL PROPRIA 
8,MIRA ORUBE,ASS DE MORADORES DO JARDIM COMERCIAL E ADJACENCIAS,BERCARIO
8,MONTE CARMELO IV,CRUZADA PRO INFANCIA,BERCARIO
8,MUNDO NOVO,INSTITUTO CULTURAL SORRISO INOCENTE,SALA DE ED. INFANTIL PROPRIA 
8,NELSON MANDELA,ASSOCIAÇÃO EDUCAR PARA TRANSFORMAR,SALA DE AULA PROPRIA         
8,NEWTON PRADO,INSTITUTO ASSISTENCIAL GIDEOES,SALA DE AULA PROPRIA         
8,NOSSA SENHORA DE LOURDES,ONG PLENO VIVER,SALA DE ED. INFANTIL PROPRIA 
8,NOSSA SENHORA DO CARMO,INSTITUTO BENEFICENTE ARCO IRIS,SALA DE RECREACAO             
8,NOVA ISRAEL,ASSOCIAÇÃO CORDEIRINHO,BERCARIO
8,OLIVEIRA LIMA,ASS BENEFICENTE AOS CARENTES DA SAGRADA FAMILIA,SALA DE ED. INFANTIL PROPRIA 
8,ONDACAIMA,ASSOCIAÇÃO BENEFICENTE CONSTRUIR,SALA DE ED. INFANTIL PROPRIA 
8,OSVALDO MOREIRA,ASSOCIAÇÃO BRUNA ROSA,BERCARIO
8,PARQUE ANHANGUERA,INSTITUTO ANGLICANO,SALA DE AULA PROPRIA         
8,PEIXINHO DE OURO,ASSOCIACAO MAREZINHA - BMT,SALA DE ED. INFANTIL PROPRIA 
8,PEQUENAS ESTRELAS IV,SERVICO DE ASSISTENCIA A FAMILIA CASA DA EDITINHA,BERCARIO
8,PEQUENAS TURQUESAS IV,INSTITUTO ILUMINA TERRA ACAO PARA DESENVOLVIMENTO SOCIAL,SALA DE ED. INFANTIL PROPRIA 
8,PEQUENOS GENIOS,INSTITUTO ILUMINA TERRA ACAO PARA DESENVOLVIMENTO SOCIAL,SALA DE ED. INFANTIL PROPRIA 
8,PEQUENOS GENIOS-ESTRELA,ASSOCIAÇÃO COMUNITÁRIA EUGÊNIO GOES,SALA DE ED. INFANTIL PROPRIA 
8,PEROLA BYINGTON,ASS BENEFICENTE AOS CARENTES DA SAGRADA FAMILIA,SALA DE ED. INFANTIL PROPRIA 
8,PINGO DE GENTE,ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE,SALA DE ED. INFANTIL PROPRIA 
8,PITANGUEIRAS,ASSOCIACAO BENEFICENTE CAVALCANTE,BERCARIO
8,PIXINGUINHA,ASSOCIACAO BENEFICENTE CAVALCANTE,BERCARIO
8,PRISCILLA TELLES SIQUEIRA BALOTTA DE OLIVEIRA II,CENTRO DE DESENVOLVIMENTO E AMPARO A PESSOA,BERCARIO
8,PRISCILLA TELLES SIQUEIRA BALOTTA DE OLIVEIRA III,CENTRO DE DESENVOLVIMENTO E AMPARO A PESSOA,SALA DE ED. INFANTIL PROPRIA 
8,PROJETO RAIZES,INSTITUTO ANGLICANO,SALA DE ED. INFANTIL PROPRIA 
8,RECANTO DOS SONHOS,SERVICO COMUNITARIO DO ITAIM PAULISTA,SALA DE ED. INFANTIL PROPRIA 
8,RECANTO FELIZ,ASSOCIAÇÃO BENEFICENTE CULTURAL EBENEZER,BERCARIO
8,REGGIO EMILIA,ASS MISSIONARIA BETEL,BERCARIO
8,REGGIO EMILIA,ASS MISSIONARIA BETEL,SALA DE ED. INFANTIL PROPRIA 
8,REINO DO CARINHO,INSTITUTO EDUCAR DE SAO PAULO,BERCARIO
8,ROSA MARIA II,CONJUNTO ASSISTENCIAL NOSSA SENHORA DA CONCEICAO APARECIDA,BERCARIO
8,SAN AGOSTINO,EXECUTIVA NACIONAL DO MICROEMPREENDEDOR INDIVIDUAL,BERCARIO
8,SAN BENEDETTO,ASSOCIAÇÃO BENEFICENTE CONSTRUIR,SALA DE ED. INFANTIL PROPRIA 
8,SANTA LUZIA,ASS EDUCACIONAL E DE ASSIST SOCIAL ESTACÃO SOLIDARIA,BERCARIO
8,SANTA MARCELINA,LAR BATISTA DE CRIANCAS,SALA DE ED. INFANTIL PROPRIA 
8,SANTA MARCELINA CENTRO INFANTIL CRECHE,LAR BATISTA DE CRIANCAS,SALA DE ED. INFANTIL PROPRIA 
8,SANTA TEREZINHA,CONJUNTO ASSISTENCIAL NOSSA SENHORA DA CONCEICAO APARECIDA,BERCARIO
8,SANTA TEREZINHA,CONJUNTO ASSISTENCIAL NOSSA SENHORA DA CONCEICAO APARECIDA,SALA DE AULA PROPRIA         
8,SAO FRANCISCO DE ASSIS,ASS MISSIONARIAS DE SANTISSIMA TRINDADE,BERCARIO
8,SAO JOAO BATISTA,INSTITUTO SILVA E SANTOS,SALA DE ED. INFANTIL PROPRIA 
8,SAO JOSE,OBRAS SOCIAIS DO JARDIM RECANTO,SALA DE RECREACAO             
8,SAO LUCAS,CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL,SALA DE ED. INFANTIL PROPRIA 
8,SAO LUIZ,CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO,SALA DE ED. INFANTIL PROPRIA 
8,SAO SAVERIO,UNIÃO SOCIAL CAMILIANA,SALA DE ED. INFANTIL PROPRIA 
8,SIMONE AGNALDA FERREIRA,UNIÃO SOCIAL CAMILIANA,SALA DE ED. INFANTIL PROPRIA 
8,SITIO CARAGUATA,ASSOCIACAO BENEFICENTE CAVALCANTE,SALA DE ED. INFANTIL PROPRIA 
8,SOLAR DO AMANHECER,NUCLEO SOCIAL E EDUCACIONAL EDUCANDO,SALA DE AULA PROPRIA         
8,TINDOLELE,ASSOCIAÇÃO EDUCAR PARA TRANSFORMAR,SALA DE ED. INFANTIL PROPRIA 
8,TIO BUBE,SOCIEDADE DE AMPARO FRATERNO CASA DO CAMINHO,BERCARIO
8,VENHA CONOSCO - UNIDADE VII,CENTRO COMUNITARIO JARDIM AUTODROMO,BERCARIO
8,VENHA CONOSCO UNIDADE V,NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO,BERCARIO
8,VERA LUCIA,ASSOCIACAO SOCIAL E CULTURAL LETRAS MAGICAS,SALA DE ED. INFANTIL PROPRIA 
8,VILA GUILHERME,ASS BENEFICENTE AOS CARENTES DA SAGRADA FAMILIA,SALA DE ED. INFANTIL PROPRIA 
8,VILA MARIA ALTA,CENTRO SOCIAL LEAO XIII,SALA DE AULA PROPRIA         
8,VINICIUS DE MORAES,CENTRO DE ACAO SOCIAL ESPERANCA,SALA DE ED. INFANTIL PROPRIA 
8,VO MARIA VENANCIO,CENTRO ORGANIZADO DE REVALORIZACAO INFANTIL E SOCIAL - CORIS,SALA DE ED. INFANTIL PROPRIA 
8,VOVO AIDA RAMOS FERREIRA,INSTITUTO ILUMINA TERRA ACAO PARA DESENVOLVIMENTO SOCIAL,SALA DE ED. INFANTIL PROPRIA 
8,VOVO JOSE,LIGA DAS SENHORAS CATOLICAS DE SAO PAULO,BERCARIO
9,ADAIL TINI DE ARAUJO,CENTRO DE EDUCAÇÃO INFANTIL OS FILHOS DA FE,SALA DE ED. INFANTIL PROPRIA 
9,AME II,CAMINHAR COM AMOR E A SOLUÇÃO,SALA DE AULA PROPRIA         
9,AMIZADE BRASIL E CHINA,ASSOCIACAO BENEFICENTE CAVALCANTE,SALA DE ED. INFANTIL PROPRIA 
9,ANUNCIACAO FERREIRA II,INSTITUTO DE INTEGRAÇÃO SOCIAL NATALIA REZINO,BERCARIO
9,ARACY GOUVEA DE SOUZA,GSS GRUPO SEMPRE SERVINDO,SALA DE ED. INFANTIL PROPRIA 
9,BENJAMIN ANTONIO SALLES ARCURI,ASS CULTURAL E EDUCACIONAL OLHOS BRILHANTES,SALA DE ED. INFANTIL PROPRIA 
9,BETTY LAFER,ASSOCIAÇÃO DE MÃES RENASCER,SALA DE ED. INFANTIL PROPRIA 
9,BRAZILIA LACERDA DE ARRUDA BOTELHO,ASSOCIACAO BENEFICENTE CAVALCANTE,SALA DE ED. INFANTIL PROPRIA 
9,BRINCARTE,MAMAE ASS ASSISTENCIA A CRIANCA SANTAMARENSE,SALA DE ED. INFANTIL PROPRIA 
9,BRISA ANDRADE,ACAO SOCIAL LARGO 13,BERCARIO
9,CAMINHO FELIZ,INSTITUTO ASSISTENCIAL DE MULHERES JANETE CLAIR,SALA DE ED. INFANTIL PROPRIA 
9,CANTINHO COLORIDO II,ASSOCIAÇÃO CRISTÃ PAZ ESPERANÇA E ADJACENTES,SALA DE ED. INFANTIL PROPRIA 
9,CANTINHO DA RAFA,GREMIO RECREATIVO CULTURAL E DUCACIONAL RUBRO VERDE,SALA DE ED. INFANTIL PROPRIA 
9,CANTINHO FELIZ,INSTITUTO EDUCACIONAL E SOCIAL LUZ DO MUNDO,SALA DE AULA PROPRIA         
9,CASA DOM GASTAO,ASSOCIACAO DOS MORADORES DA ZONA NORTE,SALA DE ED. INFANTIL PROPRIA 
9,COLHEITA DE ESPERANCA,CENTRO SOCIAL PADRE CICERO ROMAO,SALA DE ED. INFANTIL PROPRIA 
9,COMPANHIA DOS SONHOS,TURMA DA TOUCA ASS CULTURAL RECREATIVA E SOCIAL,SALA DE ED. INFANTIL PROPRIA 
9,CONSTRUINDO O FUTURO II,ORG NAC DE DEFESA E APOIO DA CCA ADOL IDOSO E MEIO AMBIENTE,SALA DE AULA PROPRIA         
9,CORACAO DE MARIA,ASS CULTURAL E EDUCACIONAL OLHOS BRILHANTES,SALA DE ED. INFANTIL PROPRIA 
9,CORACAO MATERNO,ASSOCIACAO SANTA BARBARA - CAMINHO DA PAZ,SALA DE ED. INFANTIL PROPRIA 
9,CRESCER E APRENDER II,COMUNIDADE KOLPING SAO FRANCISCO DE GUAIANASES,SALA DE ED. INFANTIL PROPRIA 
9,DAMARIS CASTILHO III,SERVICO COMUNITARIO DO ITAIM PAULISTA,SALA DE ED. INFANTIL PROPRIA 
9,DONA BELA,ASSOCIAÇÃO BENEFICENTE JARDIM DAS NUVENS,BERCARIO
9,ELVIRA MARTINS,ASS COMUNITARIA AURI VERDE,SALA DE ED. INFANTIL PROPRIA 
9,ESPACO DA COMUNIDADE III,INSTITUICAO DE PROMOCAO SOCIAL ALVORADA,SALA DE ED. INFANTIL PROPRIA 
9,ESPACO KAIROS VI,UNIAO DE NUCLEOS ASS DOS MORADORES DE HELIOPOLIS E REGIAO,SALA DE ED. INFANTIL PROPRIA 
9,ESPERANCA,ASSOCIAÇÃO DAS FRANCISCANAS FILHAS DA DIVINA PROVIDENCIA,SALA DE ED. INFANTIL PROPRIA 
9,ESTRADA DO SOL,SOCIEDADE BENEFICENTE SAO CAMILO,BERCARIO
9,ESTRELA DO AMANHA,FEDERACAO DE IRMAOS BENEFICENTE,BERCARIO
9,FUTURO BRILHANTE IV,INSTITUTO UNÇÃO E ADORAÇÃO EM CRISTO,BERCARIO
9,HELENA CABRAL DE VASCONCELLOS FERRAZ,ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE,SALA DE ED. INFANTIL PROPRIA 
9,IRINEU,CARITAS CAMPO LIMPO CCL,SALA DE ED. INFANTIL PROPRIA 
9,JACANA,FUNDACAO COMUNIDADE DA GRACA,SALA DE ED. INFANTIL PROPRIA 
9,JARDIM BELA VISTA,SOCIEDADE BENEFICENTE EQUILIBRIO DE INTERLAGOS - SOBEI,BERCARIO
9,JARDIM DAS ACACIAS,CENTRO DE ACAO SOCIAL ESPERANCA,SALA DE ED. INFANTIL PROPRIA 
9,JARDIM DAS OLIVEIRAS,SOCIEDADE BENEFICENTE EQUILIBRIO DE INTERLAGOS - SOBEI,SALA DE ED. INFANTIL PROPRIA 
9,JARDIM DOS IPES,CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL,BERCARIO
9,JARDIM DOS IPES,CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL,SALA DE ED. INFANTIL PROPRIA 
9,KURT LENHARD,ASSOCIAÇÃO CULTURAL GIRASSOL DE LUZ,SALA DE ED. INFANTIL PROPRIA 
9,LAR DE MARIA,GRUPO DA FRATERNIDADE IRMAO DE SAGRES,BERCARIO
9,LEAO DE JUDA,CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL,BERCARIO
9,LEAO DE JUDA,CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL,SALA DE ED. INFANTIL PROPRIA 
9,LOURDINHA PINHEIRO III,ASS DE MORADIA HORTO DO IPE E ADJACENCIAS,SALA DE ED. INFANTIL PROPRIA 
9,LUCAS EVANGELISTA,INSTITUTO MACEDONIA,SALA DE ED. INFANTIL PROPRIA 
9,MANGA ROSA,ASS DOS MORADORES DO JARDIM AUREA,BERCARIO
9,MARCELA,CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL,SALA DE ED. INFANTIL PROPRIA 
9,MARIA CLARA ALVES,ASS AMIGOS DO PQ FIGUEIRA GRANDE,BERCARIO
9,MENINO JESUS,ASSOCIAÇÃO NANY APPLE EM BENEFICIO DO OBESO E DO CARENTE,BERCARIO
9,MIRA ORUBE,ASS DE MORADORES DO JARDIM COMERCIAL E ADJACENCIAS,SALA DE ED. INFANTIL PROPRIA 
9,MORUMBI,ASS PELO DESENVOLVIMENTO EDUCACIONAL E PROFISSIONAL ADEP,SALA DE ED. INFANTIL PROPRIA 
9,MUNDO AZUL,ASSOCIAÇÃO BENEFICENTE CAMINHO SUAVE,SALA DE ED. INFANTIL PROPRIA 
9,NAIR TADIELLO GRACIOSO,ASSOCIAÇÃO BRUNA ROSA,SALA DE ED. INFANTIL PROPRIA 
9,NAZARE,ASS DE CRECHES MARIA DE NAZARE,SALA DE ED. INFANTIL PROPRIA 
9,NOVA AMERICA,A MAO COOPERADORA OBRAS SOCIAIS E EDUCACIONAIS,SALA DE ED. INFANTIL PROPRIA 
9,NOVA LUZ,ASSOCIAÇÃO COMUNITÁRIA EUGÊNIO GOES,BERCARIO
9,PAZ E ESPERANCA II,ASSOCIAÇÃO CRISTÃ PAZ ESPERANÇA E ADJACENTES,SALA DE ED. INFANTIL PROPRIA 
9,PEQUENAS TURQUESAS III,INSTITUTO ILUMINA TERRA ACAO PARA DESENVOLVIMENTO SOCIAL,SALA DE AULA PROPRIA         
9,PIRITUBA,OBRA ASSISTENCIAL NOSSA SENHORA DO O,SALA DE ED. INFANTIL PROPRIA 
9,RIO DOCE,SPDM - ASSOC PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,SALA DE ED. INFANTIL PROPRIA 
9,SAGRADA FAMILIA,ACAO SOCIAL CLARETIANA,SALA DE ED. INFANTIL PROPRIA 
9,SAN LAZZARO,ASSOCIAÇÃO BENEFICENTE CONSTRUIR,SALA DE ED. INFANTIL PROPRIA 
9,SANTA ESCOLASTICA,MOSTEIRO SAO GERALDO DE SAO PAULO,SALA DE ED. INFANTIL PROPRIA 
9,SANTA MARCELINA,LAR BATISTA DE CRIANCAS,SALA DE RECREACAO             
